record_id,event_date,depot_id,depot_name,region,product_code,pressure_psi,flow_rate_lpm,temperature_c,incident_flag,maintenance_required,event_timestamp_utc,Shift
1318,2026-06-26,1,Main Depot,North,A,190.5225282298466,946.9567336065886,66.86947791935472,False,False,2026-06-26 21:32:00,Night
1319,2026-06-26,1,Main Depot,West,A,196.63528983255543,1096.2702443550395,67.27793674513052,False,False,2026-06-26 21:34:00,Afternoon
1320,2026-06-26,1,Main Depot,West,A,263.5190525097078,620.8532855460791,73.93434446875251,False,False,2026-06-26 21:36:00,Night
1321,2026-06-26,1,Main Depot,East,A,183.1681229540725,923.673466436706,60.26753222995984,False,False,2026-06-26 21:38:00,Afternoon
1322,2026-06-26,1,Main Depot,West,A,272.5318823819422,723.9665863580965,57.76399852947422,False,False,2026-06-26 21:40:00,Morning
1323,2026-06-26,1,Main Depot,Central,A,197.6211052342936,1033.5172008967097,79.11338292741908,False,False,2026-06-26 21:42:00,Night
1324,2026-06-26,1,Main Depot,Central,A,275.80488015662866,1274.3340667687637,53.80380161097081,False,False,2026-06-26 21:44:00,Afternoon
1325,2026-06-26,1,Main Depot,East,A,121.31173138095394,1019.8031509008298,52.209841492445726,False,False,2026-06-26 21:46:00,Morning
1326,2026-06-26,1,Main Depot,Central,A,263.8104599690155,628.7868769669471,45.62429746621044,False,False,2026-06-26 21:48:00,Morning
1327,2026-06-26,1,Main Depot,South,A,268.9792723109361,623.7257964774329,53.42311128116747,False,False,2026-06-26 21:50:00,Night
1328,2026-06-26,1,Main Depot,East,A,273.7633497224341,1084.4025167233194,65.74125733266834,False,False,2026-06-26 21:52:00,Morning
1329,2026-06-26,1,Main Depot,South,A,122.09224546793835,862.38524682049,66.54035492056454,False,False,2026-06-26 21:54:00,Afternoon
1330,2026-06-26,1,Main Depot,North,A,147.47213384804945,1058.133202777514,55.176819647821375,False,False,2026-06-26 21:56:00,Morning
1331,2026-06-26,1,Main Depot,South,A,224.6023204949178,730.90968713279,47.89096680164799,False,False,2026-06-26 21:58:00,Morning
1332,2026-06-26,1,Main Depot,North,A,124.07563067761714,1221.4898822688897,74.78563185380824,False,False,2026-06-26 22:00:00,Afternoon
1333,2026-06-26,1,Main Depot,North,A,130.17743938824012,1288.5757645868543,75.31901394249199,False,False,2026-06-26 22:02:00,Morning
1334,2026-06-26,1,Main Depot,South,A,155.3726197909507,1311.3804816679149,84.91345585166246,False,False,2026-06-26 22:04:00,Morning
1335,2026-06-26,1,Main Depot,East,A,201.99036299902147,843.2596710650811,81.00118282138871,False,False,2026-06-26 22:06:00,Morning
1336,2026-06-26,1,Main Depot,Central,A,207.3444094826892,1128.5882940997851,82.0424825807057,False,False,2026-06-26 22:08:00,Morning
1337,2026-06-26,1,Main Depot,Central,A,125.48177964696067,823.2339097042081,76.92815302975768,False,False,2026-06-26 22:10:00,Afternoon
1338,2026-06-26,1,Main Depot,North,A,147.25876012504497,1210.205456649263,69.62011413529996,False,False,2026-06-26 22:12:00,Morning
1339,2026-06-26,1,Main Depot,North,A,199.9529077335449,696.4200017810589,50.14183830418042,False,False,2026-06-26 22:14:00,Afternoon
1340,2026-06-26,1,Main Depot,East,A,215.03049935094484,1210.211848896929,69.8925318982351,False,False,2026-06-26 22:16:00,Morning
1341,2026-06-26,1,Main Depot,West,A,143.74427143779445,951.7829101308278,47.238234416585065,False,False,2026-06-26 22:18:00,Morning
1342,2026-06-26,1,Main Depot,South,A,183.8146259115153,1284.4395923484226,80.41196445084769,False,False,2026-06-26 22:20:00,Morning
1343,2026-06-26,1,Main Depot,North,A,264.7042298427124,1191.1446879889172,64.2728534165679,False,False,2026-06-26 22:22:00,Morning
1344,2026-06-26,1,Main Depot,Central,A,279.82388592738755,901.215712557188,72.898913279032,False,False,2026-06-26 22:24:00,Afternoon
1345,2026-06-26,1,Main Depot,East,A,277.9543127729826,1322.831348288362,47.08974654783856,False,False,2026-06-26 22:26:00,Afternoon
1346,2026-06-26,1,Main Depot,South,A,261.0679216458996,826.6697114202483,66.36993691691302,False,False,2026-06-26 22:28:00,Unknown
1347,2026-06-26,1,Main Depot,East,A,183.14561407199133,1373.5909051487388,57.0505359141345,False,False,2026-06-26 22:30:00,Night
1348,2026-06-26,1,Main Depot,South,A,229.85188673196544,1213.7627071645477,56.39873062948983,False,False,2026-06-26 22:32:00,Morning
1349,2026-06-26,1,Main Depot,South,A,186.65475644547175,1392.5398810169513,60.5862365881273,False,False,2026-06-26 22:34:00,Morning
1350,2026-06-26,1,Main Depot,North,A,223.76432429187247,643.1236931187821,45.0255784344214,False,False,2026-06-26 22:36:00,Afternoon
1351,2026-06-26,1,Main Depot,East,A,169.5091953551173,819.2288367017047,63.666435268806936,False,False,2026-06-26 22:38:00,Night
1352,2026-06-26,1,Main Depot,East,A,216.99236057765316,1193.011405211579,64.46266734431754,False,False,2026-06-26 22:40:00,Morning
1353,2026-06-26,1,Main Depot,Central,A,203.801359448456,1337.7997610003004,79.52523663356257,False,False,2026-06-26 22:42:00,Afternoon
1354,2026-06-26,1,Main Depot,Central,A,123.916842530112,623.0166536955624,62.941024315299295,False,False,2026-06-26 22:44:00,Morning
1355,2026-06-26,1,Main Depot,North,A,246.5124645993782,600.0074367804677,59.54225175470691,False,False,2026-06-26 22:46:00,Morning
1356,2026-06-26,1,Main Depot,North,A,121.9036531592249,804.9941034049982,84.78988205449853,False,False,2026-06-26 22:48:00,Afternoon
1357,2026-06-26,1,Main Depot,West,A,166.9049507605283,1282.2229413052492,67.84853298409985,False,False,2026-06-26 22:50:00,Afternoon
1358,2026-06-26,1,Main Depot,Central,A,120.94785047264038,1213.72248171458,63.90452834536558,False,False,2026-06-26 22:52:00,Morning
1359,2026-06-26,1,Main Depot,South,A,180.1922261272317,872.2219697350856,64.83743338193517,False,False,2026-06-26 22:54:00,Morning
1360,2026-06-26,1,Main Depot,East,A,130.1056845062623,601.6090114763485,77.3672519003522,False,False,2026-06-26 22:56:00,Afternoon
1361,2026-06-26,1,Main Depot,North,A,266.16175469299856,1043.7645927629817,58.62705475880644,False,False,2026-06-26 22:58:00,Unknown
1362,2026-06-26,1,Main Depot,East,A,186.50868722605895,790.3643771607607,60.566418507437824,False,False,2026-06-26 23:00:00,Morning
1363,2026-06-26,1,Main Depot,East,A,193.5193239783056,1196.4871427998748,75.23493437349862,False,False,2026-06-26 23:02:00,Afternoon
1364,2026-06-26,1,Main Depot,West,A,175.9760377745368,957.0797315061008,47.91934958455078,False,False,2026-06-26 23:04:00,Morning
1365,2026-06-26,1,Main Depot,Central,A,220.40098467228265,1142.8815384381337,79.60676632573035,False,False,2026-06-26 23:06:00,Morning
1366,2026-06-26,1,Main Depot,North,A,245.5052986589126,1281.8470639106322,62.2081078587188,False,False,2026-06-26 23:08:00,Night
1367,2026-06-26,1,Main Depot,East,A,223.70347888783647,1028.6078396148027,68.25171902022593,False,False,2026-06-26 23:10:00,Afternoon
1368,2026-06-26,1,Main Depot,North,A,239.7131389432204,868.7644325826338,75.2990463703934,False,False,2026-06-26 23:12:00,Night
1369,2026-06-26,1,Main Depot,South,A,264.9557861614817,1215.6348368121992,55.642076897573794,False,False,2026-06-26 23:14:00,Night
1370,2026-06-26,1,Main Depot,West,A,258.1674450674286,812.1497918169423,80.61256833282604,False,False,2026-06-26 23:16:00,Night
1371,2026-06-26,1,Main Depot,South,A,227.84935244059133,1313.215052885147,84.16899889026443,False,False,2026-06-26 23:18:00,Morning
1372,2026-06-26,1,Main Depot,North,A,222.0324561667086,1268.3749128868358,82.47749460130693,False,False,2026-06-26 23:22:00,Night
1373,2026-06-26,1,Main Depot,Central,A,200.97329531848172,673.2445818167608,45.04514490107931,False,False,2026-06-26 23:24:00,Night
1374,2026-06-26,1,Main Depot,East,A,234.7550769616672,644.9095843278526,80.76951318542113,False,False,2026-06-26 23:26:00,Night
1375,2026-06-26,1,Main Depot,East,A,253.2690637428664,890.6055498785288,57.44181279005223,False,False,2026-06-26 23:28:00,Morning
1376,2026-06-26,1,Main Depot,South,A,238.8354395498268,1365.2394835798625,57.45981698910408,False,False,2026-06-26 23:30:00,Night
1377,2026-06-26,1,Main Depot,West,A,255.44978719380563,1386.7888433532817,54.123554590797575,False,False,2026-06-26 23:32:00,Night
1378,2026-06-26,1,Main Depot,East,A,130.21861973456382,761.6564007729274,57.68055604603608,False,False,2026-06-26 23:34:00,Afternoon
1379,2026-06-26,1,Main Depot,Central,A,125.05920611799424,718.910044529653,53.5393833479454,False,False,2026-06-26 23:36:00,Afternoon
1380,2026-06-26,1,Main Depot,South,A,161.36009083193505,882.362665243822,81.23476425239886,False,False,2026-06-26 23:38:00,Morning
1381,2026-06-26,1,Main Depot,South,A,264.10657345738053,869.669472704859,80.96094908853465,False,False,2026-06-26 23:40:00,Afternoon
1382,2026-06-26,1,Main Depot,Central,A,251.7854801574358,1207.6743061903796,49.0884525968249,False,False,2026-06-26 23:42:00,Afternoon
1383,2026-06-26,1,Main Depot,West,A,229.23636764724984,955.1992165973808,50.7143371546597,False,False,2026-06-26 23:44:00,Afternoon
1384,2026-06-26,1,Main Depot,Central,A,232.12138679035456,1223.9068685876107,79.48074556042667,False,False,2026-06-26 23:46:00,Morning
1385,2026-06-26,1,Main Depot,West,A,236.267275081314,1198.9704776200367,60.95751083490984,False,False,2026-06-26 23:48:00,Afternoon
1386,2026-06-26,1,Main Depot,North,A,270.8164320775595,1062.6483441007383,51.770867093571134,False,False,2026-06-26 23:50:00,Morning
1387,2026-06-26,1,Main Depot,Central,A,253.1505843692092,1266.809679793324,65.42677609746269,False,False,2026-06-26 23:52:00,Night
1388,2026-06-26,1,Main Depot,North,A,219.7424619243276,756.5181972421657,61.6667219968038,False,False,2026-06-26 23:54:00,Afternoon
1389,2026-06-26,1,Main Depot,South,A,226.51446964114248,729.4483965284106,53.76646214951861,False,False,2026-06-26 23:56:00,Morning
1390,2026-06-26,1,Main Depot,Central,A,154.1984419297795,1200.5202068021345,73.83008873110538,False,False,2026-06-26 23:58:00,Afternoon
1391,2026-06-27,1,Main Depot,Central,A,225.1710120250036,795.8376497242364,70.25157249330924,False,False,2026-06-27 00:00:00,Night
1392,2026-06-27,1,Main Depot,East,A,187.94864198695336,602.2355070563077,48.986464542217625,False,False,2026-06-27 00:02:00,Morning
1393,2026-06-27,1,Main Depot,South,A,144.473899296919,1329.5681349156305,82.01546857301369,False,False,2026-06-27 00:04:00,Morning
1394,2026-06-27,1,Main Depot,East,A,249.0244510794519,1098.3496464264504,67.33879862920276,False,False,2026-06-27 00:06:00,Morning
1395,2026-06-27,1,Main Depot,South,A,201.6395359685033,955.9501584063526,55.00817948254167,False,False,2026-06-27 00:08:00,Night
1396,2026-06-27,1,Main Depot,East,A,276.38800667030745,1180.5892080072304,53.251672602894544,False,False,2026-06-27 00:10:00,Night
1397,2026-06-27,1,Main Depot,Central,A,165.06869671592398,866.6653864922287,50.43791925488806,False,False,2026-06-27 00:12:00,Night
1398,2026-06-27,1,Main Depot,Central,A,196.9072179688123,1362.9328456763342,61.98549625561403,False,False,2026-06-27 00:14:00,Morning
1399,2026-06-27,1,Main Depot,North,A,191.6792727470189,654.8962311579287,50.42164052363347,False,False,2026-06-27 00:16:00,Night
1400,2026-06-27,1,Main Depot,East,A,139.3247235892126,1112.758552529889,61.632656503809045,False,False,2026-06-27 00:18:00,Afternoon
1401,2026-06-27,1,Main Depot,North,A,166.008553027348,975.3007263148074,71.27230086095557,False,False,2026-06-27 00:22:00,Morning
1402,2026-06-27,1,Main Depot,East,A,145.6512754187095,1203.9746840528287,76.40968086745433,False,False,2026-06-27 00:24:00,Afternoon
1403,2026-06-27,1,Main Depot,East,A,165.1448934457823,1341.5283183028555,66.98090990091035,False,False,2026-06-27 00:26:00,Unknown
1404,2026-06-27,1,Main Depot,North,A,157.3202706026227,1195.1951205434275,72.20227499419589,False,False,2026-06-27 00:28:00,Afternoon
1405,2026-06-27,1,Main Depot,Central,A,237.4517649609405,847.4934937090488,82.53514948336243,False,False,2026-06-27 00:30:00,Afternoon
1406,2026-06-27,1,Main Depot,East,A,124.92402852146562,1049.477099775362,70.53486118282432,False,False,2026-06-27 00:32:00,Morning
1407,2026-06-27,1,Main Depot,Central,A,218.7940396661154,1329.2828142876986,59.5663279273553,False,False,2026-06-27 00:34:00,Afternoon
1408,2026-06-27,1,Main Depot,North,A,241.70581472377705,959.278180385994,62.97920634699662,False,False,2026-06-27 00:36:00,Afternoon
1409,2026-06-27,1,Main Depot,Central,A,196.9157530350357,1145.358795932572,79.42100904288148,False,False,2026-06-27 00:38:00,Morning
1410,2026-06-27,1,Main Depot,South,A,269.05039680126697,972.411780103098,50.228812758003855,False,False,2026-06-27 00:40:00,Morning
1411,2026-06-27,1,Main Depot,West,A,233.26091123784565,697.0753255522898,58.02948089801731,False,False,2026-06-27 00:42:00,Morning
1412,2026-06-27,1,Main Depot,East,A,239.6677842098268,646.8781087010202,68.09120275881936,False,False,2026-06-27 00:44:00,Afternoon
1413,2026-06-27,1,Main Depot,Central,A,244.36729213425176,1090.0334187368765,75.5399630172682,False,False,2026-06-27 00:48:00,Afternoon
1414,2026-06-27,1,Main Depot,East,A,253.1351577732984,683.0519304979932,57.72827183984349,False,False,2026-06-27 00:50:00,Morning
1415,2026-06-27,1,Main Depot,Central,A,177.80262214495832,1285.9508467758706,50.834365360366014,False,False,2026-06-27 00:52:00,Night
1416,2026-06-27,1,Main Depot,South,A,154.1380908852754,1018.1545092086506,83.19356838706238,False,False,2026-06-27 00:54:00,Afternoon
1417,2026-06-27,1,Main Depot,North,A,181.60810867257868,1217.5456897918984,48.05568868528158,False,False,2026-06-27 00:56:00,Night
1418,2026-06-27,1,Main Depot,East,A,238.33727504002195,701.404956500332,48.83221423147542,False,False,2026-06-27 00:58:00,Morning
1419,2026-06-27,1,Main Depot,South,A,186.8222409389924,1325.5283454636688,64.79770167607876,False,False,2026-06-27 01:00:00,Afternoon
1420,2026-06-27,1,Main Depot,South,A,237.86430003596607,1072.4283517456206,77.77084112574394,False,False,2026-06-27 01:02:00,Night
1421,2026-06-27,1,Main Depot,East,A,138.17032655640602,1190.6085445992328,75.98016425421307,False,False,2026-06-27 01:04:00,Afternoon
1422,2026-06-27,1,Main Depot,Central,A,248.9618736781575,625.1037504134824,82.50797064776367,False,False,2026-06-27 01:06:00,Afternoon
1423,2026-06-27,1,Main Depot,South,A,160.51319706277718,852.2439201592025,50.664103024519534,False,False,2026-06-27 01:08:00,Afternoon
1424,2026-06-27,1,Main Depot,West,A,159.828638034335,813.9563315163293,60.02909028249744,False,False,2026-06-27 01:10:00,Night
1425,2026-06-27,1,Main Depot,South,A,214.4609544326177,1359.6759962302967,56.2856851488684,False,False,2026-06-27 01:12:00,Morning
1426,2026-06-27,1,Main Depot,Central,A,124.20763626954697,1165.641381371274,64.53418481124801,False,False,2026-06-27 01:16:00,Morning
1427,2026-06-27,1,Main Depot,West,A,161.76458644695188,634.2028301994344,46.07391737662665,False,False,2026-06-27 01:18:00,Morning
1428,2026-06-27,1,Main Depot,South,A,206.09080811757164,758.1472685553908,73.31857627353585,False,False,2026-06-27 01:20:00,Night
1429,2026-06-27,1,Main Depot,Central,A,265.2186217960364,870.8778834034822,60.5479239130641,False,False,2026-06-27 01:22:00,Night
1430,2026-06-27,1,Main Depot,East,A,255.4296282091691,1235.6046782997932,66.24587053484049,False,False,2026-06-27 01:24:00,Morning
1431,2026-06-27,1,Main Depot,North,A,198.47143358735607,1231.98126404944,80.75149708039993,False,False,2026-06-27 01:26:00,Unknown
1432,2026-06-27,1,Main Depot,North,A,125.92831899095884,1362.0814893945294,55.26951098531247,False,False,2026-06-27 01:28:00,Night
1433,2026-06-27,1,Main Depot,North,A,205.64043754068945,1333.414002133508,54.61058702448709,False,False,2026-06-27 01:30:00,Afternoon
1434,2026-06-27,1,Main Depot,South,A,232.7672959880473,665.211676036013,55.52770016720358,False,False,2026-06-27 01:32:00,Afternoon
1435,2026-06-27,1,Main Depot,West,A,174.2663252040054,1263.8941777157563,58.52431965038811,False,False,2026-06-27 01:34:00,Afternoon
1436,2026-06-27,1,Main Depot,Central,A,137.77012852506476,960.9388636320134,49.29415898584399,False,False,2026-06-27 01:36:00,Morning
1437,2026-06-27,1,Main Depot,East,A,164.5708725129055,1292.7088725837866,72.88878643234358,False,False,2026-06-27 01:38:00,Afternoon
1438,2026-06-27,1,Main Depot,East,A,243.45421831485024,671.4290012249045,53.29594871316546,False,False,2026-06-27 01:40:00,Morning
1439,2026-06-27,1,Main Depot,South,A,176.19901316533253,1258.2152812058685,82.04582989082343,False,False,2026-06-27 01:42:00,Morning
1440,2026-06-27,1,Main Depot,North,A,249.9170385097136,727.7140152006194,53.62745255639483,False,False,2026-06-27 01:44:00,Afternoon
1441,2026-06-27,1,Main Depot,South,A,171.12343228919613,867.0733040554737,55.225681172351,False,False,2026-06-27 01:46:00,Afternoon
1442,2026-06-27,1,Main Depot,West,A,146.1688061462109,623.0787202320173,56.880809152432654,False,False,2026-06-27 01:48:00,Afternoon
1443,2026-06-27,1,Main Depot,West,A,189.7357375221773,698.9824705497108,75.74152388045664,False,False,2026-06-27 01:50:00,Afternoon
1444,2026-06-27,1,Main Depot,Central,A,192.36392196626224,956.5807083299062,62.10425949768119,False,False,2026-06-27 01:52:00,Morning
1445,2026-06-27,1,Main Depot,Central,A,122.57731496789393,1254.6706685075762,77.77338496122474,False,False,2026-06-27 01:54:00,Afternoon
1446,2026-06-27,1,Main Depot,West,A,138.7272116330122,1218.9358170920398,76.39414849423154,False,False,2026-06-27 01:56:00,Afternoon
1447,2026-06-27,1,Main Depot,West,A,149.58816300365078,788.2382094210506,82.17961691069866,False,False,2026-06-27 01:58:00,Morning
1448,2026-06-27,1,Main Depot,West,A,138.17397078058798,721.3523592554247,75.2641662041622,False,False,2026-06-27 02:00:00,Night
1449,2026-06-27,1,Main Depot,South,A,174.6441720674182,911.410770385416,47.07644678676252,False,False,2026-06-27 02:02:00,Night
1450,2026-06-27,1,Main Depot,West,A,274.33965689872286,1306.614677770308,78.49125094796233,False,False,2026-06-27 02:04:00,Morning
1451,2026-06-27,1,Main Depot,East,A,201.47560613233247,673.1400593304026,82.52290386821645,False,False,2026-06-27 02:06:00,Night
1452,2026-06-27,1,Main Depot,North,A,220.40896381930344,1034.33120827548,84.74756770198675,False,False,2026-06-27 02:08:00,Morning
1453,2026-06-27,1,Main Depot,West,A,177.0218365636845,671.0459835224335,50.01070376529861,False,False,2026-06-27 02:10:00,Afternoon
1454,2026-06-27,1,Main Depot,North,A,171.75804186290338,976.1696969313912,69.53093077306139,False,False,2026-06-27 02:12:00,Afternoon
1455,2026-06-27,1,Main Depot,South,A,123.70348350640134,701.4332097287859,52.97834663536638,False,False,2026-06-27 02:14:00,Night
1456,2026-06-27,1,Main Depot,North,A,200.0533849081636,664.2695479994918,55.50038563650397,False,False,2026-06-27 02:16:00,Afternoon
1457,2026-06-27,1,Main Depot,South,A,197.3774410802666,752.6794664508678,74.82337352891432,False,False,2026-06-27 02:18:00,Night
1458,2026-06-27,1,Main Depot,East,A,145.2529161889797,804.204815495013,84.10670870796241,False,False,2026-06-27 02:20:00,Night
1459,2026-06-27,1,Main Depot,South,A,242.2918400330726,821.0123033051398,68.79422005852092,False,False,2026-06-27 02:22:00,Afternoon
1460,2026-06-27,1,Main Depot,South,A,198.82789284976047,1116.2143577978663,79.0233787928899,False,False,2026-06-27 02:24:00,Afternoon
1461,2026-06-27,1,Main Depot,Central,A,174.23903522585172,643.985500498305,45.35535215315312,False,False,2026-06-27 02:26:00,Night
1462,2026-06-27,1,Main Depot,West,A,143.50542544366832,664.6472479242913,46.46526559398477,False,False,2026-06-27 02:28:00,Afternoon
1463,2026-06-27,1,Main Depot,West,A,208.345732315362,750.9649291834137,68.86897349303453,False,False,2026-06-27 02:30:00,Morning
1464,2026-06-27,1,Main Depot,East,A,240.45072417420957,1297.6504553451375,60.55932406401757,False,False,2026-06-27 02:32:00,Afternoon
1465,2026-06-27,1,Main Depot,East,A,165.11989642959549,1102.8839408505862,80.59031259892615,False,False,2026-06-27 02:34:00,Afternoon
1466,2026-06-27,1,Main Depot,West,A,155.0070962522756,1184.2957273503644,57.07927652342935,False,False,2026-06-27 02:36:00,Morning
1467,2026-06-27,1,Main Depot,Central,A,203.50959425033236,896.2897244461274,62.2820411001619,False,False,2026-06-27 02:38:00,Afternoon
1468,2026-06-27,1,Main Depot,West,A,144.8549284016027,770.5762792560007,66.11636791326274,False,False,2026-06-27 02:40:00,Afternoon
1469,2026-06-27,1,Main Depot,Central,A,226.6581418550856,630.3690887703302,55.9215533154499,False,False,2026-06-27 02:42:00,Night
1470,2026-06-27,1,Main Depot,North,A,216.85498047107689,990.8284959775136,81.33979469813178,False,False,2026-06-27 02:44:00,Afternoon
1471,2026-06-27,1,Main Depot,North,A,133.93312793462857,1059.4247713818504,63.58134338632389,False,False,2026-06-27 02:46:00,Afternoon
1472,2026-06-27,1,Main Depot,East,A,125.84326070101982,1317.6022355021696,61.96622436476068,False,False,2026-06-27 02:48:00,Morning
1473,2026-06-27,1,Main Depot,East,A,219.2461844141736,1305.6743829991951,78.9901219573733,False,False,2026-06-27 02:50:00,Night
1474,2026-06-27,1,Main Depot,South,A,167.08700383819854,939.748126777804,57.47913606591594,False,False,2026-06-27 02:52:00,Night
1475,2026-06-27,1,Main Depot,South,A,133.83132050774375,938.8623432027696,77.69861378043844,False,False,2026-06-27 02:54:00,Night
1476,2026-06-27,1,Main Depot,South,A,241.50859279303785,728.898317372667,49.89091410885398,False,False,2026-06-27 02:56:00,Afternoon
1477,2026-06-27,1,Main Depot,South,A,170.24704048282305,805.9591902740726,52.31154133459599,False,False,2026-06-27 02:58:00,Night
1478,2026-06-27,1,Main Depot,Central,A,193.5359279421158,1340.530861056713,83.03366664686939,False,False,2026-06-27 03:00:00,Morning
1479,2026-06-27,1,Main Depot,West,A,157.8900683926031,712.8288087481617,78.69789963230832,False,False,2026-06-27 03:02:00,Night
1480,2026-06-27,1,Main Depot,North,A,220.37073253727436,1374.9596373949212,60.51595605825625,False,False,2026-06-27 03:04:00,Morning
1481,2026-06-27,1,Main Depot,East,A,168.2381464566975,1003.7908401721572,70.53825794868118,False,False,2026-06-27 03:06:00,Night
1482,2026-06-27,1,Main Depot,Central,A,274.8833537964206,965.2854198134648,82.71880757723824,False,False,2026-06-27 03:08:00,Night
1483,2026-06-27,1,Main Depot,North,A,232.47160777870505,739.7107045490836,53.47435611456337,False,False,2026-06-27 03:10:00,Morning
1484,2026-06-27,1,Main Depot,Central,A,141.87556421975452,1129.2330003859847,47.36041880892002,False,False,2026-06-27 03:12:00,Night
1485,2026-06-27,1,Main Depot,Central,A,186.6711743477547,967.8764146897984,66.49872258021222,False,False,2026-06-27 03:14:00,Night
1486,2026-06-27,1,Main Depot,East,A,181.66737595678055,896.530454330577,50.70387514654373,False,False,2026-06-27 03:16:00,Night
1487,2026-06-27,1,Main Depot,West,A,205.4795377152613,811.6129748682336,52.49276370845501,False,False,2026-06-27 03:18:00,Afternoon
1488,2026-06-27,1,Main Depot,South,A,254.7089079166805,653.1894424118976,80.66156758926317,False,False,2026-06-27 03:20:00,Morning
1489,2026-06-27,1,Main Depot,West,A,213.34752242928027,1015.4624932408768,45.29613834579565,False,False,2026-06-27 03:22:00,Night
1490,2026-06-27,1,Main Depot,East,A,129.84906841599988,850.3266664469094,77.67280105855474,False,False,2026-06-27 03:24:00,Morning
1491,2026-06-27,1,Main Depot,East,A,224.8665114884568,1166.292162402218,65.6780310534243,False,False,2026-06-27 03:26:00,Morning
1492,2026-06-27,1,Main Depot,East,A,121.32244767133734,1178.817885399322,67.37177550581201,False,False,2026-06-27 03:28:00,Morning
1493,2026-06-27,1,Main Depot,North,A,244.79367368646288,865.6856092302371,71.8707184182545,False,False,2026-06-27 03:30:00,Night
1494,2026-06-27,1,Main Depot,West,A,226.6617715857987,1135.2965468534087,62.25779969232042,False,False,2026-06-27 03:32:00,Night
1495,2026-06-27,1,Main Depot,West,A,169.40570533641375,806.9401922235954,49.62447552769659,False,False,2026-06-27 03:34:00,Morning
1496,2026-06-27,1,Main Depot,Central,A,166.79068873432252,1181.7389809937222,49.11280895219295,False,False,2026-06-27 03:36:00,Afternoon
1497,2026-06-27,1,Main Depot,Central,A,247.7236794474089,612.8617164361776,75.1744879673577,False,False,2026-06-27 03:38:00,Morning
1498,2026-06-27,1,Main Depot,Central,A,245.3338707079393,721.2870135882503,53.84140573069139,False,False,2026-06-27 03:40:00,Afternoon
1499,2026-06-27,1,Main Depot,East,A,176.3683767002816,796.006929525949,46.124067344705765,False,False,2026-06-27 03:42:00,Morning
1500,2026-06-27,1,Main Depot,West,A,167.83163649276486,1218.348389589205,84.18455556395764,False,False,2026-06-27 03:44:00,Morning
1501,2026-06-27,1,Main Depot,East,A,209.5719662212464,653.1010024675268,84.21566077442773,False,False,2026-06-27 03:46:00,Morning
1502,2026-06-27,1,Main Depot,Central,A,133.22672607784676,886.8992844041552,46.02095378228453,False,False,2026-06-27 03:50:00,Afternoon
1503,2026-06-27,1,Main Depot,East,A,140.1871344237979,607.3399953223287,74.09058634370999,False,False,2026-06-27 03:52:00,Afternoon
1504,2026-06-27,1,Main Depot,East,A,149.66589085234787,1209.6967802995268,78.24048241942677,False,False,2026-06-27 03:54:00,Morning
1505,2026-06-27,1,Main Depot,North,A,201.92290026807507,1048.0841197377076,50.00054760463239,False,False,2026-06-27 03:56:00,Night
1506,2026-06-27,1,Main Depot,West,A,224.41814427957652,624.8248260359563,77.88895998787163,False,False,2026-06-27 04:00:00,Afternoon
1507,2026-06-27,1,Main Depot,South,A,129.80780711187575,817.1125470130562,81.87629554860939,False,False,2026-06-27 04:02:00,Night
1508,2026-06-27,1,Main Depot,Central,A,204.09269984995868,1185.0013259493617,0.0,False,False,2026-06-27 04:04:00,Afternoon
1509,2026-06-27,1,Main Depot,East,A,199.4632339823207,1140.1195355591794,53.02979796678118,False,False,2026-06-27 04:06:00,Afternoon
1510,2026-06-27,1,Main Depot,North,A,143.0668505308879,794.4459524837663,61.46084877736884,False,False,2026-06-27 04:08:00,Afternoon
1511,2026-06-27,1,Main Depot,North,A,267.24357900838527,1076.5501879744495,69.03369703463656,False,False,2026-06-27 04:10:00,Night
1512,2026-06-27,1,Main Depot,West,A,190.52243962805903,1235.006122486203,51.41173895283315,False,False,2026-06-27 04:12:00,Afternoon
1513,2026-06-27,1,Main Depot,South,A,279.1294624975584,626.7045626676918,53.424099705300335,False,False,2026-06-27 04:14:00,Afternoon
1514,2026-06-27,1,Main Depot,West,A,187.21156724034628,1174.1027174955318,56.31544288274221,False,False,2026-06-27 04:16:00,Morning
1515,2026-06-27,1,Main Depot,East,A,217.2732324293775,801.6776520911804,65.38053081163346,False,False,2026-06-27 04:18:00,Afternoon
1516,2026-06-27,1,Main Depot,West,A,136.7620058322304,1358.281030827306,65.43219548710191,False,False,2026-06-27 04:20:00,Afternoon
1517,2026-06-27,1,Main Depot,North,A,158.20254304063573,626.7089461050249,0.0,False,False,2026-06-27 04:24:00,Morning
1518,2026-06-27,1,Main Depot,Central,A,253.6903677713976,922.7444950260442,81.54942700439767,False,False,2026-06-27 04:26:00,Night
1519,2026-06-27,1,Main Depot,Central,A,245.4271335788064,1373.0494865755886,78.31606891298387,False,False,2026-06-27 04:28:00,Afternoon
1520,2026-06-27,1,Main Depot,East,A,251.86879994005736,1184.2983945953708,55.15510193222619,False,False,2026-06-27 04:30:00,Night
1521,2026-06-27,1,Main Depot,South,A,235.77751004127225,840.3832029491698,58.25187077216,False,False,2026-06-27 04:32:00,Night
1522,2026-06-27,1,Main Depot,West,A,253.2293157792082,1060.213835451093,65.01692974530135,False,False,2026-06-27 04:34:00,Morning
